Continent,Country,MonthYear,Year,Month,Avg_Population_Density,Avg_Fertility_Rate,Avg_GDP_PPP,Avg_Corruption,Avg_Government_Effectiveness,Avg_Political_Stability,Avg_Rule_of_Law,Avg_Government_Healthcare_Spend,Avg_Urban_Population,Avg_Smoking_Prevalence,Avg_Tourism,Avg_Women_In_Parliament,Avg_Obesity_Rate,Demographics_Recorded_Year,Avg_Diabetes Prevelance % of Population 20-79,Avg_Labour Force Total,Avg_Population,Avg_Population Aged 65 and above % of Total,Avg_Urban Population,Avg_Death Rate Per 1000 (2017),"Avg_PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) (2017)","Avg_PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) (2017)"
Africa,Senegal,Oct-2020,2020,10,87,4.49,3590,-0.0247014,-0.2678156,-0.0886327,-0.2080795,0.2097863,0.188,0.08199999,,0.4181818,0.088,2019,2.4,4255475,16296364,3.098476445,7765706,5.845,40.6958259,100
Africa,Seychelles,Mar-2020,2020,3,214,2.2,28500,0.7026863,0.502284,0.6970197,0.2000629,0.7304444,,0.215,362000,0.2121212,0.14,2019,12.3,,97625,7.805481947,55762,7.8,20.17864936,100
Africa,Seychelles,Apr-2020,2020,4,214,2.2,28500,0.7026863,0.502284,0.6970197,0.2000629,0.7304444,,0.215,362000,0.2121212,0.14,2019,12.3,,97625,7.805481947,55762,7.8,20.17864936,100
Africa,Seychelles,May-2020,2020,5,214,2.2,28500,0.7026863,0.502284,0.6970197,0.2000629,0.7304444,,0.215,362000,0.2121212,0.14,2019,12.3,,97625,7.805481947,55762,7.8,20.17864936,100
Africa,Seychelles,Jun-2020,2020,6,214,2.2,28500,0.7026863,0.502284,0.6970197,0.2000629,0.7304444,,0.215,362000,0.2121212,0.14,2019,12.3,,97625,7.805481947,55762,7.8,20.17864936,100
Africa,Seychelles,Jul-2020,2020,7,214,2.2,28500,0.7026863,0.502284,0.6970197,0.2000629,0.7304444,,0.215,362000,0.2121212,0.14,2019,12.3,,97625,7.805481947,55762,7.8,20.17864936,100
Africa,Seychelles,Aug-2020,2020,8,214,2.2,28500,0.7026863,0.502284,0.6970197,0.2000629,0.7304444,,0.215,362000,0.2121212,0.14,2019,12.3,,97625,7.805481947,55762,7.8,20.17864936,100
Africa,Seychelles,Sep-2020,2020,9,214,2.2,28500,0.7026863,0.502284,0.6970197,0.2000629,0.7304444,,0.215,362000,0.2121212,0.14,2019,12.3,,97625,7.805481947,55762,7.8,20.17864936,100
Africa,Seychelles,Oct-2020,2020,10,214,2.2,28500,0.7026863,0.502284,0.6970197,0.2000629,0.7304444,,0.215,362000,0.2121212,0.14,2019,12.3,,97625,7.805481947,55762,7.8,20.17864936,100
Africa,Sierra Leone,Apr-2020,2020,4,111,4.08,1500,-0.4921698,-1.142948,-0.0298916,-0.7695495,0.1373715,0.15,0.248,57000,0.1232877,0.087,2019,2.4,2681359,7813215,2.947736623,3319366,12.003,21.62594668,100
Africa,Sierra Leone,May-2020,2020,5,111,4.08,1500,-0.4921698,-1.142948,-0.0298916,-0.7695495,0.1373715,0.15,0.248,57000,0.1232877,0.087,2019,2.4,2681359,7813215,2.947736623,3319366,12.003,21.62594668,100
Africa,Sierra Leone,Jun-2020,2020,6,111,4.08,1500,-0.4921698,-1.142948,-0.0298916,-0.7695495,0.1373715,0.15,0.248,57000,0.1232877,0.087,2019,2.4,2681359,7813215,2.947736623,3319366,12.003,21.62594668,100
Africa,Sierra Leone,Jul-2020,2020,7,111,4.08,1500,-0.4921698,-1.142948,-0.0298916,-0.7695495,0.1373715,0.15,0.248,57000,0.1232877,0.087,2019,2.4,2681359,7813215,2.947736623,3319366,12.003,21.62594668,100
Africa,Sierra Leone,Aug-2020,2020,8,111,4.08,1500,-0.4921698,-1.142948,-0.0298916,-0.7695495,0.1373715,0.15,0.248,57000,0.1232877,0.087,2019,2.4,2681359,7813215,2.947736623,3319366,12.003,21.62594668,100
Africa,Sierra Leone,Sep-2020,2020,9,111,4.08,1500,-0.4921698,-1.142948,-0.0298916,-0.7695495,0.1373715,0.15,0.248,57000,0.1232877,0.087,2019,2.4,2681359,7813215,2.947736623,3319366,12.003,21.62594668,100
Africa,Sierra Leone,Oct-2020,2020,10,111,4.08,1500,-0.4921698,-1.142948,-0.0298916,-0.7695495,0.1373715,0.15,0.248,57000,0.1232877,0.087,2019,2.4,2681359,7813215,2.947736623,3319366,12.003,21.62594668,100
Africa,Somalia,Mar-2020,2020,3,25.3,5.89,633,-1.800085,-2.19103,-2.219771,-2.332786,,0.141,,,0.2436364,0.083,2019,5.1,3924821,15442905,2.889203812,7034861,11.062,32.03458423,100
Africa,Somalia,Apr-2020,2020,4,25.3,5.89,633,-1.800085,-2.19103,-2.219771,-2.332786,,0.141,,,0.2436364,0.083,2019,5.1,3924821,15442905,2.889203812,7034861,11.062,32.03458423,100
Africa,Somalia,May-2020,2020,5,25.3,5.89,633,-1.800085,-2.19103,-2.219771,-2.332786,,0.141,,,0.2436364,0.083,2019,5.1,3924821,15442905,2.889203812,7034861,11.062,32.03458423,100
Africa,Somalia,Jun-2020,2020,6,25.3,5.89,633,-1.800085,-2.19103,-2.219771,-2.332786,,0.141,,,0.2436364,0.083,2019,5.1,3924821,15442905,2.889203812,7034861,11.062,32.03458423,100
Africa,Somalia,Jul-2020,2020,7,25.3,5.89,633,-1.800085,-2.19103,-2.219771,-2.332786,,0.141,,,0.2436364,0.083,2019,5.1,3924821,15442905,2.889203812,7034861,11.062,32.03458423,100
Africa,Somalia,Aug-2020,2020,8,25.3,5.89,633,-1.800085,-2.19103,-2.219771,-2.332786,,0.141,,,0.2436364,0.083,2019,5.1,3924821,15442905,2.889203812,7034861,11.062,32.03458423,100
Africa,Somalia,Sep-2020,2020,9,25.3,5.89,633,-1.800085,-2.19103,-2.219771,-2.332786,,0.141,,,0.2436364,0.083,2019,5.1,3924821,15442905,2.889203812,7034861,11.062,32.03458423,100
Africa,Somalia,Oct-2020,2020,10,25.3,5.89,633,-1.800085,-2.19103,-2.219771,-2.332786,,0.141,,,0.2436364,0.083,2019,5.1,3924821,15442905,2.889203812,7034861,11.062,32.03458423,100
Africa,South Africa,Mar-2020,2020,3,48.9,2.35,12000,-0.021569,0.3403786,-0.2766732,-0.1024957,0.5365101,0.356,0.203,10472000,0.4634761,0.283,2019,12.7,23300226,58558270,5.415255608,39149717,9.498,25.10220499,100
Africa,South Africa,Apr-2020,2020,4,48.9,2.35,12000,-0.021569,0.3403786,-0.2766732,-0.1024957,0.5365101,0.356,0.203,10472000,0.4634761,0.283,2019,12.7,23300226,58558270,5.415255608,39149717,9.498,25.10220499,100
Africa,South Africa,May-2020,2020,5,48.9,2.35,12000,-0.021569,0.3403786,-0.2766732,-0.1024957,0.5365101,0.356,0.203,10472000,0.4634761,0.283,2019,12.7,23300226,58558270,5.415255608,39149717,9.498,25.10220499,100
Africa,South Africa,Jun-2020,2020,6,48.9,2.35,12000,-0.021569,0.3403786,-0.2766732,-0.1024957,0.5365101,0.356,0.203,10472000,0.4634761,0.283,2019,12.7,23300226,58558270,5.415255608,39149717,9.498,25.10220499,100
Africa,South Africa,Jul-2020,2020,7,48.9,2.35,12000,-0.021569,0.3403786,-0.2766732,-0.1024957,0.5365101,0.356,0.203,10472000,0.4634761,0.283,2019,12.7,23300226,58558270,5.415255608,39149717,9.498,25.10220499,100
Africa,South Africa,Aug-2020,2020,8,48.9,2.35,12000,-0.021569,0.3403786,-0.2766732,-0.1024957,0.5365101,0.356,0.203,10472000,0.4634761,0.283,2019,12.7,23300226,58558270,5.415255608,39149717,9.498,25.10220499,100
Africa,South Africa,Sep-2020,2020,9,48.9,2.35,12000,-0.021569,0.3403786,-0.2766732,-0.1024957,0.5365101,0.356,0.203,10472000,0.4634761,0.283,2019,12.7,23300226,58558270,5.415255608,39149717,9.498,25.10220499,100
Africa,South Africa,Oct-2020,2020,10,48.9,2.35,12000,-0.021569,0.3403786,-0.2766732,-0.1024957,0.5365101,0.356,0.203,10472000,0.4634761,0.283,2019,12.7,23300226,58558270,5.415255608,39149717,9.498,25.10220499,100
Africa,South Sudan,Apr-2020,2020,4,18.3,4.54,1950,-1.727954,-2.449409,-2.439316,-1.958408,0.08441994,,,,0.2845953,0.066,,,,,,,,,
Africa,South Sudan,May-2020,2020,5,18.3,4.54,1950,-1.727954,-2.449409,-2.439316,-1.958408,0.08441994,,,,0.2845953,0.066,,,,,,,,,
Africa,South Sudan,Jun-2020,2020,6,18.3,4.54,1950,-1.727954,-2.449409,-2.439316,-1.958408,0.08441994,,,,0.2845953,0.066,,,,,,,,,
Africa,South Sudan,Jul-2020,2020,7,18.3,4.54,1950,-1.727954,-2.449409,-2.439316,-1.958408,0.08441994,,,,0.2845953,0.066,,,,,,,,,
Africa,South Sudan,Aug-2020,2020,8,18.3,4.54,1950,-1.727954,-2.449409,-2.439316,-1.958408,0.08441994,,,,0.2845953,0.066,,,,,,,,,
Africa,South Sudan,Sep-2020,2020,9,18.3,4.54,1950,-1.727954,-2.449409,-2.439316,-1.958408,0.08441994,,,,0.2845953,0.066,,,,,,,,,
Africa,South Sudan,Oct-2020,2020,10,18.3,4.54,1950,-1.727954,-2.449409,-2.439316,-1.958408,0.08441994,,,,0.2845953,0.066,,,,,,,,,
Africa,Sudan,Mar-2020,2020,3,24.8,4.29,4540,-1.426933,-1.619857,-1.835869,-1.119796,0.1800794,0.133,,836000,,0.066,2019,22.1,12410692,42813238,3.627317326,14957233,7.261,55.37083444,100
Africa,Sudan,Apr-2020,2020,4,24.8,4.29,4540,-1.426933,-1.619857,-1.835869,-1.119796,0.1800794,0.133,,836000,,0.066,2019,22.1,12410692,42813238,3.627317326,14957233,7.261,55.37083444,100
Africa,Sudan,May-2020,2020,5,24.8,4.29,4540,-1.426933,-1.619857,-1.835869,-1.119796,0.1800794,0.133,,836000,,0.066,2019,22.1,12410692,42813238,3.627317326,14957233,7.261,55.37083444,100
Africa,Sudan,Jun-2020,2020,6,24.8,4.29,4540,-1.426933,-1.619857,-1.835869,-1.119796,0.1800794,0.133,,836000,,0.066,2019,22.1,12410692,42813238,3.627317326,14957233,7.261,55.37083444,100
Africa,Sudan,Jul-2020,2020,7,24.8,4.29,4540,-1.426933,-1.619857,-1.835869,-1.119796,0.1800794,0.133,,836000,,0.066,2019,22.1,12410692,42813238,3.627317326,14957233,7.261,55.37083444,100
Africa,Sudan,Aug-2020,2020,8,24.8,4.29,4540,-1.426933,-1.619857,-1.835869,-1.119796,0.1800794,0.133,,836000,,0.066,2019,22.1,12410692,42813238,3.627317326,14957233,7.261,55.37083444,100
Africa,Sudan,Sep-2020,2020,9,24.8,4.29,4540,-1.426933,-1.619857,-1.835869,-1.119796,0.1800794,0.133,,836000,,0.066,2019,22.1,12410692,42813238,3.627317326,14957233,7.261,55.37083444,100
Africa,Sudan,Oct-2020,2020,10,24.8,4.29,4540,-1.426933,-1.619857,-1.835869,-1.119796,0.1800794,0.133,,836000,,0.066,2019,22.1,12410692,42813238,3.627317326,14957233,7.261,55.37083444,100
Africa,Swaziland,Mar-2020,2020,3,67.5,2.89,9510,,,,,,,,,,0.165,2019,4.5,374768,1148130,4.014789266,275333,9.843,17.16878731,100
Africa,Swaziland,Apr-2020,2020,4,67.5,2.89,9510,,,,,,,,,,0.165,2019,4.5,374768,1148130,4.014789266,275333,9.843,17.16878731,100
Africa,Swaziland,May-2020,2020,5,67.5,2.89,9510,,,,,,,,,,0.165,2019,4.5,374768,1148130,4.014789266,275333,9.843,17.16878731,100
Africa,Swaziland,Jun-2020,2020,6,67.5,2.89,9510,,,,,,,,,,0.165,2019,4.5,374768,1148130,4.014789266,275333,9.843,17.16878731,100
Africa,Swaziland,Jul-2020,2020,7,67.5,2.89,9510,,,,,,,,,,0.165,2019,4.5,374768,1148130,4.014789266,275333,9.843,17.16878731,100
Africa,Swaziland,Aug-2020,2020,8,67.5,2.89,9510,,,,,,,,,,0.165,2019,4.5,374768,1148130,4.014789266,275333,9.843,17.16878731,100
Africa,Swaziland,Sep-2020,2020,9,67.5,2.89,9510,,,,,,,,,,0.165,2019,4.5,374768,1148130,4.014789266,275333,9.843,17.16878731,100
Africa,Swaziland,Oct-2020,2020,10,67.5,2.89,9510,,,,,,,,,,0.165,2019,4.5,374768,1148130,4.014789266,275333,9.843,17.16878731,100
Africa,Tanzania,Mar-2020,2020,3,67.4,4.77,3060,-0.4479853,-0.7562658,-0.5591016,-0.554994,0.4324949,0.128,0.148,1378000,0.3689567,0.084,2019,5.7,27170342,58005463,2.620541103,20011885,6.622,29.07664051,100
Africa,Tanzania,Apr-2020,2020,4,67.4,4.77,3060,-0.4479853,-0.7562658,-0.5591016,-0.554994,0.4324949,0.128,0.148,1378000,0.3689567,0.084,2019,5.7,27170342,58005463,2.620541103,20011885,6.622,29.07664051,100
Africa,Tanzania,May-2020,2020,5,67.4,4.77,3060,-0.4479853,-0.7562658,-0.5591016,-0.554994,0.4324949,0.128,0.148,1378000,0.3689567,0.084,2019,5.7,27170342,58005463,2.620541103,20011885,6.62200000000001,29.07664051,100
Africa,Tanzania,Jun-2020,2020,6,67.4,4.77,3060,-0.4479853,-0.7562658,-0.5591016,-0.554994,0.4324949,0.128,0.148,1378000,0.3689567,0.084,2019,5.7,27170342,58005463,2.620541103,20011885,6.622,29.07664051,100
Africa,Tanzania,Jul-2020,2020,7,67.4,4.77,3060,-0.4479853,-0.7562658,-0.5591016,-0.554994,0.4324949,0.128,0.148,1378000,0.3689567,0.084,2019,5.7,27170342,58005463,2.620541103,20011885,6.62200000000001,29.07664051,100
Africa,Tanzania,Aug-2020,2020,8,67.4,4.77,3060,-0.4479853,-0.7562658,-0.5591016,-0.554994,0.4324949,0.128,0.148,1378000,0.3689567,0.084,2019,5.7,27170342,58005463,2.620541103,20011885,6.62200000000001,29.07664051,100
Africa,Tanzania,Sep-2020,2020,9,67.4,4.77,3060,-0.4479853,-0.7562658,-0.5591016,-0.554994,0.4324949,0.128,0.148,1378000,0.3689567,0.084,2019,5.7,27170342,58005463,2.620541103,20011885,6.622,29.07664051,100
Africa,Tanzania,Oct-2020,2020,10,67.4,4.77,3060,-0.4479853,-0.7562658,-0.5591016,-0.554994,0.4324949,0.128,0.148,1378000,0.3689567,0.084,2019,5.7,27170342,58005463,2.620541103,20011885,6.622,29.07664051,100
Africa,Togo,Mar-2020,2020,3,152,4.2,1650,-0.7275374,-1.057791,-0.9817027,-0.5908715,0.176572,0.221,0.074,573000,0.1648352,0.084,2019,2.4,3700152,8082366,2.887347591,3414638,8.568,35.73133561,100
Africa,Togo,Apr-2020,2020,4,152,4.2,1650,-0.7275374,-1.057791,-0.9817027,-0.5908715,0.176572,0.221,0.074,573000,0.1648352,0.084,2019,2.4,3700152,8082366,2.887347591,3414638,8.568,35.73133561,100
Africa,Togo,May-2020,2020,5,152,4.2,1650,-0.7275374,-1.057791,-0.9817027,-0.5908715,0.176572,0.221,0.074,573000,0.1648352,0.084,2019,2.4,3700152,8082366,2.887347591,3414638,8.568,35.73133561,100
Africa,Togo,Jun-2020,2020,6,152,4.2,1650,-0.7275374,-1.057791,-0.9817027,-0.5908715,0.176572,0.221,0.074,573000,0.1648352,0.084,2019,2.4,3700152,8082366,2.887347591,3414638,8.568,35.73133561,100
Africa,Togo,Jul-2020,2020,7,152,4.2,1650,-0.7275374,-1.057791,-0.9817027,-0.5908715,0.176572,0.221,0.074,573000,0.1648352,0.084,2019,2.4,3700152,8082366,2.887347591,3414638,8.568,35.73133561,100
Africa,Togo,Aug-2020,2020,8,152,4.2,1650,-0.7275374,-1.057791,-0.9817027,-0.5908715,0.176572,0.221,0.074,573000,0.1648352,0.084,2019,2.4,3700152,8082366,2.887347591,3414638,8.568,35.73133561,100
Africa,Togo,Sep-2020,2020,9,152,4.2,1650,-0.7275374,-1.057791,-0.9817027,-0.5908715,0.176572,0.221,0.074,573000,0.1648352,0.084,2019,2.4,3700152,8082366,2.887347591,3414638,8.568,35.73133561,100
Africa,Togo,Oct-2020,2020,10,152,4.2,1650,-0.7275374,-1.057791,-0.9817027,-0.5908715,0.176572,0.221,0.074,573000,0.1648352,0.084,2019,2.4,3700152,8082366,2.887347591,3414638,8.568,35.73133561,100
Africa,Tunisia,Mar-2020,2020,3,76.1,2.1,11300,-0.0534863,-0.1052618,-0.9018921,0.0393894,0.5712165,0.199,0.327,8299000,0.2258064,0.269,2019,8.5,4087299,11694719,8.593468556,8099061,6.274,37.65599375,100
Africa,Tunisia,Apr-2020,2020,4,76.1,2.1,11300,-0.0534863,-0.1052618,-0.9018921,0.0393894,0.5712165,0.199,0.327,8299000,0.2258064,0.269,2019,8.5,4087299,11694719,8.593468556,8099061,6.274,37.65599375,100
Africa,Tunisia,May-2020,2020,5,76.1,2.1,11300,-0.0534863,-0.1052618,-0.9018921,0.0393894,0.5712165,0.199,0.327,8299000,0.2258064,0.269,2019,8.5,4087299,11694719,8.593468556,8099061,6.274,37.65599375,100
Africa,Tunisia,Jun-2020,2020,6,76.1,2.1,11300,-0.0534863,-0.1052618,-0.9018921,0.0393894,0.5712165,0.199,0.327,8299000,0.2258064,0.269,2019,8.5,4087299,11694719,8.593468556,8099061,6.274,37.65599375,100
Africa,Tunisia,Jul-2020,2020,7,76.1,2.1,11300,-0.0534863,-0.1052618,-0.9018921,0.0393894,0.5712165,0.199,0.327,8299000,0.2258064,0.269,2019,8.5,4087299,11694719,8.593468556,8099061,6.274,37.65599375,100
Africa,Tunisia,Aug-2020,2020,8,76.1,2.1,11300,-0.0534863,-0.1052618,-0.9018921,0.0393894,0.5712165,0.199,0.327,8299000,0.2258064,0.269,2019,8.5,4087299,11694719,8.593468556,8099061,6.274,37.65599375,100
Africa,Tunisia,Sep-2020,2020,9,76.1,2.1,11300,-0.0534863,-0.1052618,-0.9018921,0.0393894,0.5712165,0.199,0.327,8299000,0.2258064,0.269,2019,8.5,4087299,11694719,8.593468556,8099061,6.274,37.65599375,100
Africa,Tunisia,Oct-2020,2020,10,76.1,2.1,11300,-0.0534863,-0.1052618,-0.9018921,0.0393894,0.5712165,0.199,0.327,8299000,0.2258064,0.269,2019,8.5,4087299,11694719,8.593468556,8099061,6.274,37.65599375,100
Africa,Uganda,Mar-2020,2020,3,229,5.24,1920,-1.037357,-0.6060399,-0.6914156,-0.294705,0.1550417,0.0709,0.1,,0.3485839,0.053,2019,2.5,16658774,44269594,1.962550187,10784516,6.769,50.49432132,100
Africa,Uganda,Apr-2020,2020,4,229,5.24,1920,-1.037357,-0.6060399,-0.691415599999999,-0.294705,0.1550417,0.0709,0.1,,0.3485839,0.053,2019,2.5,16658774,44269594,1.962550187,10784516,6.769,50.49432132,100
Africa,Uganda,May-2020,2020,5,229,5.24,1920,-1.037357,-0.6060399,-0.691415599999999,-0.294705,0.1550417,0.0709,0.1,,0.3485839,0.053,2019,2.5,16658774,44269594,1.962550187,10784516,6.769,50.49432132,100
Africa,Uganda,Jun-2020,2020,6,229,5.24,1920,-1.037357,-0.6060399,-0.691415599999999,-0.294705,0.1550417,0.0709,0.1,,0.3485839,0.053,2019,2.5,16658774,44269594,1.962550187,10784516,6.769,50.49432132,100
Africa,Uganda,Jul-2020,2020,7,229,5.24,1920,-1.037357,-0.6060399,-0.691415599999999,-0.294705,0.1550417,0.0709,0.1,,0.3485839,0.053,2019,2.5,16658774,44269594,1.962550187,10784516,6.769,50.49432132,100
Africa,Uganda,Aug-2020,2020,8,229,5.24,1920,-1.037357,-0.6060399,-0.691415599999999,-0.294705,0.1550417,0.0709,0.1,,0.3485839,0.053,2019,2.5,16658774,44269594,1.962550187,10784516,6.769,50.49432132,100
Africa,Uganda,Sep-2020,2020,9,229,5.24,1920,-1.037357,-0.6060399,-0.691415599999999,-0.294705,0.1550417,0.0709,0.1,,0.3485839,0.053,2019,2.5,16658774,44269594,1.962550187,10784516,6.769,50.49432132,100
Africa,Uganda,Oct-2020,2020,10,229,5.24,1920,-1.037357,-0.6060399,-0.6914156,-0.294705,0.1550417,0.0709,0.1,,0.3485839,0.053,2019,2.5,16658774,44269594,1.962550187,10784516,6.769,50.49432132,100
Africa,Zambia,Mar-2020,2020,3,24.7,4.76,3650,-0.6561365,-0.5592093,0.1419944,-0.3449385,0.3863301,0.148,0.138,1072000,0.1796407,0.081,2019,4.5,7401485,17861030,2.115314738,7871713,6.633,27.43803476,100
Africa,Zambia,Apr-2020,2020,4,24.7,4.76,3650,-0.6561365,-0.5592093,0.1419944,-0.3449385,0.3863301,0.148,0.138,1072000,0.1796407,0.081,2019,4.5,7401485,17861030,2.115314738,7871713,6.633,27.43803476,100
Africa,Zambia,May-2020,2020,5,24.7,4.76,3650,-0.6561365,-0.5592093,0.1419944,-0.3449385,0.3863301,0.148,0.138,1072000,0.1796407,0.081,2019,4.5,7401485,17861030,2.115314738,7871713,6.633,27.43803476,100
Africa,Zambia,Jun-2020,2020,6,24.7,4.76,3650,-0.6561365,-0.5592093,0.1419944,-0.3449385,0.3863301,0.148,0.138,1072000,0.1796407,0.081,2019,4.5,7401485,17861030,2.115314738,7871713,6.633,27.43803476,100
Africa,Zambia,Jul-2020,2020,7,24.7,4.76,3650,-0.6561365,-0.5592093,0.1419944,-0.3449385,0.3863301,0.148,0.138,1072000,0.1796407,0.081,2019,4.5,7401485,17861030,2.115314738,7871713,6.633,27.43803476,100
Africa,Zambia,Aug-2020,2020,8,24.7,4.76,3650,-0.6561365,-0.5592093,0.1419944,-0.3449385,0.3863301,0.148,0.138,1072000,0.1796407,0.081,2019,4.5,7401485,17861030,2.115314738,7871713,6.633,27.43803476,100
Africa,Zambia,Sep-2020,2020,9,24.7,4.76,3650,-0.6561365,-0.5592093,0.1419944,-0.3449385,0.3863301,0.148,0.138,1072000,0.1796407,0.081,2019,4.5,7401485,17861030,2.115314738,7871713,6.633,27.43803476,100
Africa,Zambia,Oct-2020,2020,10,24.7,4.76,3650,-0.6561365,-0.5592093,0.1419944,-0.3449385,0.3863301,0.148,0.138,1072000,0.1796407,0.081,2019,4.5,7401485,17861030,2.115314738,7871713,6.633,27.43803476,100
Africa,Zimbabwe,Mar-2020,2020,3,38.4,3.47,2410,-1.235616,-1.19886,-0.7070538,-1.27363,0.5161579,0.104,0.158,2580000,0.3185185,0.155,2019,1.8,7039493,14645468,2.980608063,4717305,8.044,22.25167109,100
Africa,Zimbabwe,Apr-2020,2020,4,38.4,3.47,2410,-1.235616,-1.19886,-0.7070538,-1.27363,0.5161579,0.104,0.158,2580000,0.3185185,0.155,2019,1.8,7039493,14645468,2.980608063,4717305,8.044,22.25167109,100
Africa,Zimbabwe,May-2020,2020,5,38.4,3.47,2410,-1.235616,-1.19886,-0.7070538,-1.27363,0.5161579,0.104,0.158,2580000,0.3185185,0.155,2019,1.8,7039493,14645468,2.980608063,4717305,8.044,22.25167109,100
Africa,Zimbabwe,Jun-2020,2020,6,38.4,3.47,2410,-1.235616,-1.19886,-0.7070538,-1.27363,0.5161579,0.104,0.158,2580000,0.3185185,0.155,2019,1.8,7039493,14645468,2.980608063,4717305,8.044,22.25167109,100
Africa,Zimbabwe,Jul-2020,2020,7,38.4,3.47,2410,-1.235616,-1.19886,-0.7070538,-1.27363,0.5161579,0.104,0.158,2580000,0.3185185,0.155,2019,1.8,7039493,14645468,2.980608063,4717305,8.044,22.25167109,100
Africa,Zimbabwe,Aug-2020,2020,8,38.4,3.47,2410,-1.235616,-1.19886,-0.7070538,-1.27363,0.5161579,0.104,0.158,2580000,0.3185185,0.155,2019,1.8,7039493,14645468,2.980608063,4717305,8.044,22.25167109,100
Africa,Zimbabwe,Sep-2020,2020,9,38.4,3.47,2410,-1.235616,-1.19886,-0.7070538,-1.27363,0.5161579,0.104,0.158,2580000,0.3185185,0.155,2019,1.8,7039493,14645468,2.980608063,4717305,8.044,22.25167109,100
Africa,Zimbabwe,Oct-2020,2020,10,38.4,3.47,2410,-1.235616,-1.19886,-0.7070538,-1.27363,0.5161579,0.104,0.158,2580000,0.3185185,0.155,2019,1.8,7039493,14645468,2.980608063,4717305,8.044,22.25167109,100
Asia,Afghanistan,Dec-2019,2019,12,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.2,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Jan-2020,2020,1,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Feb-2020,2020,2,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Mar-2020,2020,3,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Apr-2020,2020,4,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,May-2020,2020,5,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Jun-2020,2020,6,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Jul-2020,2020,7,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Aug-2020,2020,8,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Sep-2020,2020,9,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.19999999999999,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Afghanistan,Oct-2020,2020,10,59.6,4.04,1800,-1.496648,-1.457285,-2.74673,-1.668478,0.05095819,0.108,,,0.2786885,0.055,2019,9.2,10699797,38041754,2.615794214,9797273,6.575,56.91080835,100
Asia,Bahrain,Dec-2019,2019,12,2240,1.94,42000,-0.1472867,0.1798774,-0.8404424,0.4127088,0.5797814,,0.264,12045000,0.15,0.298,2019,15.6,978624,1641172,2.518809729,1467109,2.368,70.81620768,100
Asia,Bahrain,Jan-2020,2020,1,2240,1.94,42000,-0.1472867,0.1798774,-0.8404424,0.4127088,0.5797814,,0.264,12045000,0.15,0.298,2019,15.6,978624,1641172,2.518809729,1467109,2.368,70.81620768,100
Asia,Bahrain,Feb-2020,2020,2,2240,1.94,42000,-0.1472867,0.1798774,-0.8404424,0.4127088,0.5797814,,0.264,12045000,0.15,0.298,2019,15.6,978624,1641172,2.518809729,1467109,2.368,70.81620768,100
Asia,Bahrain,Mar-2020,2020,3,2240,1.94,42000,-0.1472867,0.1798774,-0.8404424,0.4127088,0.5797814,,0.264,12045000,0.15,0.298,2019,15.6,978624,1641172,2.518809729,1467109,2.368,70.81620768,100
